"Date","Price","Open","High","Low","Vol.","Change %"
"12/28/2023","33,200.0","32,880.0","33,200.0","32,800.0","63.78K","0.91%"
"12/27/2023","32,900.0","32,280.0","32,900.0","32,280.0","127.93K","1.86%"
"12/26/2023","32,300.0","31,900.0","32,300.0","31,860.0","62.79K","0.31%"
"12/22/2023","32,200.0","31,880.0","32,300.0","31,640.0","46.85K","-0.31%"
"12/21/2023","32,300.0","31,800.0","32,300.0","31,540.0","137.91K","1.57%"
"12/20/2023","31,800.0","32,000.0","32,440.0","31,660.0","200.98K","-0.56%"
"12/19/2023","31,980.0","32,500.0","32,500.0","31,860.0","109.82K","-1.60%"
"12/18/2023","32,500.0","31,780.0","32,500.0","31,780.0","79.50K","2.20%"
"12/15/2023","31,800.0","31,900.0","31,920.0","31,200.0","706.20K","-0.31%"
"12/14/2023","31,900.0","32,460.0","32,460.0","31,860.0","221.09K","-0.31%"
"12/13/2023","32,000.0","31,000.0","32,000.0","31,000.0","135.56K","2.43%"
"12/12/2023","31,240.0","31,140.0","31,240.0","30,860.0","25.72K","1.10%"
"12/11/2023","30,900.0","30,740.0","31,500.0","30,740.0","74.02K","-3.38%"
"12/07/2023","31,980.0","30,800.0","31,980.0","30,400.0","121.52K","4.78%"
"12/06/2023","30,520.0","31,900.0","31,900.0","30,520.0","68.93K","-4.03%"
"12/05/2023","31,800.0","32,580.0","32,660.0","31,800.0","100.22K","-2.51%"
"12/04/2023","32,620.0","31,400.0","32,620.0","30,800.0","161.70K","3.89%"
"12/01/2023","31,400.0","31,080.0","31,600.0","31,000.0","62.53K","-1.01%"
"11/30/2023","31,720.0","30,400.0","31,720.0","30,100.0","411.74K","4.96%"
"11/29/2023","30,220.0","30,000.0","30,340.0","30,000.0","129.00K","0.07%"
"11/28/2023","30,200.0","30,200.0","30,500.0","30,200.0","119.31K","0.00%"
"11/27/2023","30,200.0","29,660.0","30,200.0","29,600.0","41.25K","1.89%"
"11/24/2023","29,640.0","29,700.0","29,700.0","29,620.0","6.24K","0.14%"
"11/23/2023","29,600.0","30,220.0","30,220.0","29,600.0","11.17K","-1.99%"
"11/22/2023","30,200.0","30,000.0","30,300.0","29,620.0","91.32K","0.67%"
"11/21/2023","30,000.0","29,800.0","30,280.0","29,600.0","33.99K","0.00%"
"11/20/2023","30,000.0","30,400.0","30,400.0","30,000.0","47.29K","-0.66%"
"11/17/2023","30,200.0","30,180.0","30,400.0","30,100.0","55.76K","0.07%"
"11/16/2023","30,180.0","30,240.0","30,300.0","30,180.0","131.99K","-1.69%"
"11/15/2023","30,700.0","30,700.0","30,700.0","30,400.0","73.79K","0.66%"
"11/14/2023","30,500.0","30,700.0","30,700.0","30,500.0","33.25K","-0.65%"
"11/10/2023","30,700.0","30,500.0","30,880.0","30,360.0","51.28K","-0.32%"
"11/09/2023","30,800.0","30,700.0","31,100.0","30,700.0","108.00K","0.06%"
"11/08/2023","30,780.0","30,680.0","30,780.0","30,460.0","74.22K","-0.23%"
"11/07/2023","30,850.0","29,800.0","30,850.0","29,780.0","315.81K","2.83%"
"11/03/2023","30,000.0","29,320.0","30,000.0","29,320.0","51.98K","3.48%"
"11/02/2023","28,990.0","28,600.0","29,000.0","28,400.0","93.01K","3.31%"
"11/01/2023","28,060.0","29,790.0","29,790.0","28,060.0","91.97K","-4.40%"
"10/31/2023","29,350.0","29,410.0","29,690.0","29,240.0","36.45K","0.00%"
"10/30/2023","29,350.0","29,650.0","29,650.0","29,240.0","28.54K","0.41%"
"10/27/2023","29,230.0","28,670.0","29,340.0","28,670.0","29.73K","2.53%"
"10/26/2023","28,510.0","29,690.0","29,780.0","28,510.0","101.64K","-3.75%"
"10/25/2023","29,620.0","29,600.0","29,950.0","29,600.0","68.62K","0.30%"
"10/24/2023","29,530.0","29,800.0","30,240.0","29,530.0","71.42K","-0.71%"
"10/23/2023","29,740.0","29,900.0","30,300.0","29,340.0","76.16K","-0.54%"
"10/20/2023","29,900.0","31,010.0","31,410.0","29,900.0","166.47K","-3.08%"
"10/19/2023","30,850.0","30,710.0","32,300.0","30,690.0","77.95K","-2.96%"
"10/18/2023","31,790.0","30,350.0","31,790.0","30,110.0","60.47K","4.88%"
"10/17/2023","30,310.0","30,490.0","30,980.0","30,290.0","112.04K","-0.56%"
"10/13/2023","30,480.0","30,800.0","30,800.0","30,390.0","32.75K","0.93%"
"10/12/2023","30,200.0","30,050.0","30,390.0","29,930.0","55.77K","0.00%"
"10/11/2023","30,200.0","30,200.0","30,500.0","30,040.0","95.88K","-3.21%"
"10/10/2023","31,200.0","31,200.0","31,480.0","30,920.0","128.29K","-0.61%"
"10/09/2023","31,390.0","30,000.0","31,390.0","30,000.0","15.88K","4.63%"
"10/06/2023","30,000.0","29,690.0","30,000.0","29,110.0","57.53K","1.69%"
"10/05/2023","29,500.0","30,210.0","30,210.0","29,500.0","58.82K","-3.75%"
"10/04/2023","30,650.0","30,250.0","31,460.0","30,250.0","25.97K","-2.70%"
"10/03/2023","31,500.0","30,800.0","31,750.0","30,800.0","131.85K","1.61%"
"10/02/2023","31,000.0","30,820.0","31,000.0","30,500.0","17.69K","0.62%"
"09/29/2023","30,810.0","31,100.0","31,100.0","30,800.0","270.91K","-1.25%"
"09/28/2023","31,200.0","31,200.0","31,200.0","30,890.0","153.48K","0.65%"
"09/27/2023","31,000.0","31,220.0","31,560.0","31,000.0","167.02K","-3.13%"
"09/26/2023","32,000.0","31,000.0","32,000.0","30,700.0","245.52K","0.00%"
"09/25/2023","32,000.0","32,790.0","32,790.0","31,200.0","73.59K","2.17%"
"09/22/2023","31,320.0","31,330.0","32,320.0","31,320.0","182.16K","-2.13%"
"09/21/2023","32,000.0","32,000.0","32,000.0","31,430.0","571.62K","-2.74%"
"09/20/2023","32,900.0","31,700.0","32,900.0","31,660.0","721.79K","3.39%"
"09/19/2023","31,820.0","31,590.0","32,000.0","31,300.0","112.17K","0.35%"
"09/18/2023","31,710.0","31,560.0","32,000.0","31,410.0","495.94K","-3.88%"
"09/15/2023","32,990.0","30,000.0","32,990.0","29,280.0","2.10M","9.97%"
"09/14/2023","30,000.0","28,800.0","30,190.0","28,620.0","120.48K","0.00%"
"09/13/2023","30,000.0","30,000.0","30,860.0","29,980.0","180.75K","0.00%"
"09/12/2023","30,000.0","28,450.0","30,000.0","28,450.0","80.51K","6.01%"
"09/11/2023","28,300.0","28,310.0","28,450.0","27,440.0","38.75K","0.00%"
"09/08/2023","28,300.0","29,000.0","29,000.0","28,010.0","21.27K","-2.41%"
"09/07/2023","29,000.0","27,790.0","29,400.0","27,710.0","76.98K","6.62%"
"09/06/2023","27,200.0","26,710.0","27,410.0","26,700.0","165.07K","-0.15%"
"09/05/2023","27,240.0","28,600.0","28,600.0","27,240.0","65.84K","-4.42%"
"09/04/2023","28,500.0","28,710.0","28,710.0","28,500.0","4.44K","-0.70%"
"09/01/2023","28,700.0","28,900.0","29,440.0","28,510.0","73.09K","-1.37%"
"08/31/2023","29,100.0","29,100.0","29,390.0","29,000.0","555.98K","-1.36%"
"08/30/2023","29,500.0","29,490.0","29,600.0","29,030.0","124.67K","1.83%"
"08/29/2023","28,970.0","28,600.0","28,970.0","28,400.0","103.72K","2.37%"
"08/28/2023","28,300.0","29,300.0","29,300.0","28,300.0","101.76K","-1.39%"
"08/25/2023","28,700.0","29,150.0","29,400.0","28,700.0","128.03K","-1.71%"
"08/24/2023","29,200.0","29,500.0","29,800.0","29,200.0","195.25K","0.17%"
"08/23/2023","29,150.0","29,030.0","29,720.0","29,020.0","176.50K","0.48%"
"08/22/2023","29,010.0","30,250.0","30,900.0","29,010.0","172.67K","-5.04%"
"08/18/2023","30,550.0","30,890.0","31,300.0","30,550.0","67.51K","-1.26%"
"08/17/2023","30,940.0","31,300.0","31,300.0","30,500.0","118.22K","-0.35%"
"08/16/2023","31,050.0","31,090.0","31,580.0","30,820.0","120.73K","0.81%"
"08/15/2023","30,800.0","31,680.0","31,700.0","30,800.0","20.62K","-3.45%"
"08/14/2023","31,900.0","31,500.0","31,900.0","31,100.0","45.79K","2.57%"
"08/11/2023","31,100.0","31,700.0","32,000.0","31,100.0","68.36K","-1.89%"
"08/10/2023","31,700.0","31,500.0","32,260.0","31,500.0","106.03K","-2.76%"
"08/09/2023","32,600.0","32,860.0","32,860.0","32,320.0","110.52K","-0.76%"
"08/08/2023","32,850.0","33,440.0","33,440.0","32,850.0","72.92K","-1.79%"
"08/04/2023","33,450.0","33,490.0","33,490.0","33,060.0","18.68K","-0.12%"
"08/03/2023","33,490.0","33,600.0","33,600.0","32,800.0","59.47K","2.42%"
"08/02/2023","32,700.0","33,750.0","33,890.0","32,700.0","88.62K","-3.25%"
"08/01/2023","33,800.0","33,470.0","33,800.0","33,470.0","122.56K","1.26%"
"07/31/2023","33,380.0","33,850.0","33,850.0","32,830.0","184.82K","0.24%"
"07/28/2023","33,300.0","32,870.0","33,890.0","32,870.0","27.79K","-0.89%"
"07/27/2023","33,600.0","32,360.0","33,600.0","31,000.0","127.61K","1.82%"
"07/26/2023","33,000.0","32,890.0","33,280.0","32,860.0","129.92K","-1.11%"
"07/25/2023","33,370.0","33,350.0","33,400.0","33,100.0","298.80K","0.82%"
"07/24/2023","33,100.0","33,600.0","33,630.0","32,730.0","146.61K","-1.49%"
"07/21/2023","33,600.0","33,600.0","33,600.0","33,370.0","106.52K","0.00%"
"07/19/2023","33,600.0","33,600.0","34,000.0","33,540.0","234.14K","0.30%"
"07/18/2023","33,500.0","33,300.0","33,880.0","33,300.0","86.19K","0.60%"
"07/17/2023","33,300.0","33,680.0","33,680.0","33,010.0","56.80K","-1.19%"
"07/14/2023","33,700.0","33,300.0","33,700.0","32,800.0","82.83K","1.78%"
"07/13/2023","33,110.0","33,000.0","33,510.0","32,610.0","106.68K","0.33%"
"07/12/2023","33,000.0","31,400.0","33,000.0","31,400.0","89.96K","6.25%"
"07/11/2023","31,060.0","30,860.0","31,380.0","30,860.0","77.63K","0.62%"
"07/10/2023","30,870.0","30,500.0","30,870.0","30,200.0","38.26K","1.55%"
"07/07/2023","30,400.0","30,510.0","30,770.0","30,180.0","237.54K","-0.03%"
"07/06/2023","30,410.0","31,000.0","31,000.0","30,360.0","129.68K","-1.90%"
"07/05/2023","31,000.0","31,490.0","31,790.0","31,000.0","1.64M","-2.08%"
"07/04/2023","31,660.0","31,000.0","31,660.0","30,900.0","25.75K","2.13%"
"06/30/2023","31,000.0","30,470.0","31,010.0","30,320.0","410.57K","1.74%"
"06/29/2023","30,470.0","30,790.0","30,790.0","30,300.0","425.62K","1.84%"
"06/28/2023","29,920.0","30,470.0","30,690.0","29,920.0","61.58K","-1.68%"
"06/27/2023","30,430.0","30,350.0","30,430.0","29,800.0","164.05K","-1.46%"
"06/26/2023","30,880.0","31,700.0","31,700.0","30,880.0","54.30K","-0.52%"
"06/23/2023","31,040.0","30,090.0","31,350.0","30,090.0","37.08K","0.19%"
"06/22/2023","30,980.0","31,000.0","31,890.0","30,630.0","66.55K","-0.39%"
"06/21/2023","31,100.0","31,300.0","31,570.0","31,100.0","45.71K","-1.14%"
"06/20/2023","31,460.0","32,950.0","32,950.0","30,700.0","107.52K","-2.42%"
"06/16/2023","32,240.0","32,400.0","33,250.0","31,550.0","366.50K","-0.52%"
"06/15/2023","32,410.0","32,500.0","32,910.0","32,410.0","124.50K","-1.49%"
"06/14/2023","32,900.0","33,400.0","33,400.0","32,900.0","140.83K","-1.47%"
"06/13/2023","33,390.0","33,190.0","33,680.0","33,000.0","87.65K","0.60%"
"06/09/2023","33,190.0","33,830.0","33,830.0","32,560.0","121.54K","-1.95%"
"06/08/2023","33,850.0","34,940.0","34,940.0","33,690.0","61.15K","-3.29%"
"06/07/2023","35,000.0","33,890.0","35,000.0","33,300.0","406.41K","5.42%"
"06/06/2023","33,200.0","31,700.0","33,700.0","31,700.0","106.49K","5.73%"
"06/05/2023","31,400.0","31,990.0","31,990.0","31,280.0","183.76K","2.61%"
"06/02/2023","30,600.0","29,900.0","30,980.0","29,560.0","226.66K","6.25%"
"06/01/2023","28,800.0","28,000.0","29,480.0","28,000.0","418.48K","3.60%"
"05/31/2023","27,800.0","28,000.0","28,850.0","27,800.0","887.80K","-0.68%"
"05/30/2023","27,990.0","29,300.0","29,300.0","27,990.0","122.73K","-4.73%"
"05/29/2023","29,380.0","29,520.0","29,780.0","29,380.0","534.91K","-0.27%"
"05/26/2023","29,460.0","30,300.0","30,300.0","29,420.0","57.63K","-0.14%"
"05/25/2023","29,500.0","30,980.0","31,000.0","28,580.0","191.24K","-6.23%"
"05/24/2023","31,460.0","31,530.0","31,690.0","31,300.0","60.55K","-0.22%"
"05/23/2023","31,530.0","32,000.0","32,460.0","31,530.0","381.72K","0.00%"
"05/19/2023","31,530.0","32,700.0","33,190.0","31,530.0","119.25K","-3.28%"
"05/18/2023","32,600.0","31,900.0","32,600.0","31,500.0","147.70K","2.19%"
"05/17/2023","31,900.0","32,550.0","32,550.0","31,900.0","176.17K","-0.34%"
"05/16/2023","32,010.0","32,500.0","32,670.0","32,010.0","263.79K","-0.71%"
"05/15/2023","32,240.0","33,820.0","33,820.0","32,240.0","164.26K","-2.89%"
"05/12/2023","33,200.0","33,800.0","34,150.0","33,200.0","365.74K","-1.40%"
"05/11/2023","33,670.0","34,650.0","34,740.0","33,670.0","929.70K","-2.04%"
"05/10/2023","34,370.0","34,650.0","34,650.0","34,370.0","54.39K","-0.66%"
"05/09/2023","34,600.0","34,300.0","34,600.0","34,300.0","30.41K","0.82%"
"05/08/2023","34,320.0","35,000.0","35,000.0","34,120.0","27.69K","-1.94%"
"05/05/2023","35,000.0","35,390.0","35,390.0","34,960.0","172.15K","0.00%"
"05/04/2023","35,000.0","35,430.0","35,530.0","34,610.0","148.95K","0.57%"
"05/03/2023","34,800.0","35,890.0","35,890.0","34,800.0","68.20K","0.00%"
"05/02/2023","34,800.0","35,780.0","35,780.0","34,400.0","65.24K","-3.33%"
"04/28/2023","36,000.0","35,000.0","36,000.0","35,000.0","148.05K","2.53%"
"04/27/2023","35,110.0","36,710.0","36,710.0","35,110.0","38.30K","-5.11%"
"04/26/2023","37,000.0","38,000.0","38,200.0","36,500.0","148.34K","-3.39%"
"04/25/2023","38,300.0","38,500.0","38,500.0","36,700.0","40.86K","-1.03%"
"04/24/2023","38,700.0","38,810.0","38,810.0","38,220.0","80.88K","0.13%"
"04/21/2023","38,650.0","38,520.0","38,840.0","38,140.0","29.93K","-0.59%"
"04/20/2023","38,880.0","38,900.0","39,200.0","38,710.0","117.37K","-0.26%"
"04/19/2023","38,980.0","39,150.0","39,400.0","38,980.0","181.56K","-0.56%"
"04/18/2023","39,200.0","39,800.0","39,800.0","39,150.0","703.04K","-0.78%"
"04/17/2023","39,510.0","38,360.0","39,600.0","38,360.0","223.11K","0.87%"
"04/14/2023","39,170.0","37,400.0","39,170.0","37,400.0","101.29K","4.73%"
"04/13/2023","37,400.0","37,320.0","37,760.0","37,030.0","131.66K","-1.53%"
"04/12/2023","37,980.0","37,200.0","37,980.0","37,200.0","102.03K","2.65%"
"04/11/2023","37,000.0","35,980.0","37,000.0","35,500.0","200.75K","2.83%"
"04/10/2023","35,980.0","35,250.0","35,980.0","35,220.0","103.13K","1.93%"
"04/05/2023","35,300.0","34,900.0","35,300.0","34,090.0","267.76K","1.15%"
"04/04/2023","34,900.0","35,050.0","35,200.0","34,900.0","78.34K","-0.29%"
"04/03/2023","35,000.0","34,980.0","35,200.0","34,600.0","23.86K","0.03%"
"03/31/2023","34,990.0","34,450.0","34,990.0","33,910.0","195.78K","3.83%"
"03/30/2023","33,700.0","33,870.0","33,870.0","33,520.0","35.31K","2.74%"
"03/29/2023","32,800.0","32,910.0","33,000.0","32,560.0","124.72K","1.71%"
"03/28/2023","32,250.0","33,760.0","33,760.0","32,200.0","168.82K","-4.47%"
"03/27/2023","33,760.0","34,000.0","34,410.0","33,750.0","94.28K","-0.71%"
"03/24/2023","34,000.0","32,950.0","34,000.0","32,930.0","39.77K","3.53%"
"03/23/2023","32,840.0","32,920.0","33,210.0","32,200.0","157.87K","-0.18%"
"03/22/2023","32,900.0","33,290.0","33,290.0","32,890.0","94.03K","1.54%"
"03/21/2023","32,400.0","32,590.0","33,450.0","32,010.0","106.34K","3.18%"
"03/17/2023","31,400.0","31,050.0","31,740.0","30,480.0","894.21K","1.26%"
"03/16/2023","31,010.0","31,560.0","32,700.0","31,010.0","253.28K","-1.43%"
"03/15/2023","31,460.0","34,000.0","34,000.0","31,460.0","186.01K","-7.74%"
"03/14/2023","34,100.0","35,100.0","35,500.0","34,100.0","220.38K","-0.03%"
"03/13/2023","34,110.0","35,060.0","35,700.0","34,110.0","120.58K","-6.55%"
"03/10/2023","36,500.0","37,640.0","38,700.0","36,500.0","95.41K","-4.20%"
"03/09/2023","38,100.0","38,500.0","38,500.0","37,730.0","45.77K","-2.31%"
"03/08/2023","39,000.0","38,950.0","39,000.0","38,250.0","86.53K","0.83%"
"03/07/2023","38,680.0","37,900.0","38,950.0","37,900.0","155.39K","2.06%"
"03/06/2023","37,900.0","37,990.0","38,100.0","37,850.0","190.36K","2.05%"
"03/03/2023","37,140.0","37,400.0","38,000.0","36,900.0","175.86K","1.61%"
"03/02/2023","36,550.0","37,450.0","37,450.0","36,550.0","79.19K","0.27%"
"03/01/2023","36,450.0","37,000.0","37,000.0","36,300.0","63.20K","1.53%"
"02/28/2023","35,900.0","37,400.0","37,920.0","35,900.0","1.15M","-4.22%"
"02/27/2023","37,480.0","36,310.0","37,900.0","36,310.0","100.02K","1.30%"
"02/24/2023","37,000.0","38,000.0","38,000.0","36,100.0","45.36K","-0.27%"
"02/23/2023","37,100.0","39,000.0","39,000.0","37,100.0","251.45K","-4.13%"
"02/22/2023","38,700.0","38,800.0","38,940.0","38,500.0","199.82K","-0.26%"
"02/21/2023","38,800.0","37,150.0","39,790.0","37,150.0","57.10K","-1.45%"
"02/20/2023","39,370.0","38,840.0","39,370.0","38,840.0","5.22K","-0.08%"
"02/17/2023","39,400.0","38,420.0","39,400.0","38,420.0","47.36K","0.00%"
"02/16/2023","39,400.0","36,020.0","39,400.0","36,020.0","486.80K","3.68%"
"02/15/2023","38,000.0","38,230.0","38,300.0","36,620.0","199.79K","-0.60%"
"02/14/2023","38,230.0","38,830.0","39,260.0","38,230.0","109.57K","-4.43%"
"02/13/2023","40,000.0","40,500.0","40,670.0","38,700.0","1.79M","-1.23%"
"02/10/2023","40,500.0","41,200.0","41,450.0","40,500.0","31.50K","-2.15%"
"02/09/2023","41,390.0","41,600.0","41,600.0","40,790.0","57.72K","-0.50%"
"02/08/2023","41,600.0","41,820.0","41,900.0","41,270.0","81.98K","-0.48%"
"02/07/2023","41,800.0","41,800.0","41,880.0","41,440.0","220.84K","0.00%"
"02/06/2023","41,800.0","41,810.0","41,860.0","41,650.0","72.13K","0.10%"
"02/03/2023","41,760.0","42,180.0","42,180.0","41,330.0","191.02K","-0.57%"
"02/02/2023","42,000.0","40,710.0","42,000.0","40,710.0","187.77K","0.48%"
"02/01/2023","41,800.0","41,270.0","42,180.0","41,270.0","225.78K","-0.45%"
"01/31/2023","41,990.0","40,800.0","42,200.0","40,800.0","370.55K","0.21%"
"01/30/2023","41,900.0","42,320.0","42,320.0","40,880.0","287.67K","-0.48%"
"01/27/2023","42,100.0","41,920.0","42,500.0","40,730.0","123.73K","0.43%"
"01/26/2023","41,920.0","42,590.0","42,590.0","41,740.0","166.17K","-0.38%"
"01/25/2023","42,080.0","42,410.0","42,410.0","41,880.0","134.07K","0.19%"
"01/24/2023","42,000.0","42,900.0","42,900.0","42,000.0","95.74K","-2.53%"
"01/23/2023","43,090.0","43,490.0","43,490.0","42,910.0","18.86K","-0.92%"
"01/20/2023","43,490.0","42,800.0","43,490.0","42,800.0","68.60K","1.61%"
"01/19/2023","42,800.0","42,980.0","42,980.0","42,700.0","146.93K","-0.42%"
"01/18/2023","42,980.0","43,000.0","43,200.0","42,500.0","115.77K","0.00%"
"01/17/2023","42,980.0","43,000.0","43,090.0","42,700.0","347.67K","-0.05%"
"01/16/2023","43,000.0","43,200.0","43,200.0","42,800.0","40.46K","-1.10%"
"01/13/2023","43,480.0","43,490.0","43,490.0","42,520.0","76.90K","-0.02%"
"01/12/2023","43,490.0","43,990.0","44,000.0","43,170.0","131.40K","-1.16%"
"01/11/2023","44,000.0","43,050.0","44,000.0","42,700.0","162.12K","2.21%"
"01/10/2023","43,050.0","42,940.0","43,830.0","42,010.0","328.74K","2.26%"
"01/06/2023","42,100.0","42,750.0","42,750.0","42,050.0","145.12K","-1.52%"
"01/05/2023","42,750.0","41,500.0","42,790.0","41,500.0","360.54K","1.79%"
"01/04/2023","42,000.0","41,900.0","42,990.0","41,570.0","338.05K","1.45%"
"01/03/2023","41,400.0","41,520.0","41,540.0","41,400.0","62.00K","-0.24%"
"01/02/2023","41,500.0","41,500.0","42,000.0","41,500.0","2.92K","-2.35%"
